,Datetime,Tweet Id,Text,Username,sentiment,sentiment_score,Emotion,emotion_score
22700,2022-01-27 00:49:42+00:00,1486501635497025539,"never buying a @Dell laptop ever, there new inspirons are absolute garbage and customer care is of no help either, all they do is run some tests and gaslight you.",rabia_ejaz,negative,0.9428452253341675,anger,0.9848119020462036
22701,2022-01-27 00:36:12+00:00,1486498236785381378,"💪Entrepreneur &amp; veteran of @GoldmanSachs’ Marcus retail banking unit Adam Dell is launching @DomainMoney, a new cryptocurrency platform that will be using social sentiment to help investors. 🤩

👬Dell, who is the brother of @Dell founder Michael Dell … https://t.co/58yCiNiPRl",BruceQBurke,positive,0.8826972246170044,joy,0.9220401644706726
22702,2022-01-27 00:27:12+00:00,1486495973845045253,"What wonderful news! Thank you, @Intel &amp; @Dell for ensuring students and faculty have 1:1 access to devices at @CHSWolvesAZ . https://t.co/B9fnbsRygA",Jennifer_Pawlik,positive,0.9841257333755493,joy,0.9898790121078491
22703,2022-01-26 23:34:45+00:00,1486482774626238467,"@TheDebness62 @Dell @intel @CusdEquity @ChandlerUnified @LRother_Intel Uh, yeah. I am washing mine tonight so I can wear it again tomorrow. @StateFortyEight",Sara_Wyffels,neutral,0.6719314455986023,anticipation,0.5934658050537109
22704,2022-01-26 23:32:06+00:00,1486482105416622087,"@Sara_Wyffels @Dell @intel @CusdEquity @ChandlerUnified @LRother_Intel Meeee tooooo … plus, how cute are our State 48 shirts?!!?",TheDebness62,positive,0.9267386198043823,joy,0.9617350697517395
22705,2022-01-26 23:16:55+00:00,1486478284045094919,@jvmenchick @Dell BRABO,lcadaxa,neutral,0.7566677927970886,anticipation,0.16235463321208954
22706,2022-01-26 23:09:09+00:00,1486476329650425856,"Join us on 02/08. Learn how #ComputerVision is transforming the world. Register for free: https://t.co/MUAhxzjObN

@CocaColaIcecek, @AxisIPVideo, @WindRiver, @Gartner, @Deloitte, @Dell
@Lenovo, @SASsoftware, @Verizon, @IntelliSiteIoT @VMware @nvidia https://t.co/lAafmqDIrW",Chooch_AI,positive,0.7546417713165283,joy,0.7561495304107666
22707,2022-01-26 23:06:50+00:00,1486475747770441738,@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell @VictoriaVRcom is a great project 😎,Futuris66467896,positive,0.9740058779716492,joy,0.984434187412262
22708,2022-01-26 23:00:06+00:00,1486474055364579331,@jake32200886 @cryptomanran @HustlepediaYT @VictoriaVRcom @Dell Hold your bag and add more don’t get left behind easy 500x long term,GAT_DAT,neutral,0.5789395570755005,optimism,0.9732454419136047
22709,2022-01-26 22:44:03+00:00,1486470013020405762,@GAT_DAT @cryptomanran @HustlepediaYT @VictoriaVRcom @Dell I have a small amount been meaning to add for a while,jake32200886,neutral,0.7605061531066895,anticipation,0.7124899625778198
22710,2022-01-26 22:39:13+00:00,1486468799838797829,@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell What’s your thought on #RFOX imo they will be one of top metaverse projects,GAT_DAT,positive,0.6970270276069641,anticipation,0.8562450408935547
22711,2022-01-26 22:18:03+00:00,1486463470421745681,@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell Thanks Ran. Been after this for ages! 😉,DennisM20402441,positive,0.9640951156616211,joy,0.984419047832489
22712,2022-01-26 22:17:08+00:00,1486463241874255872,"The College of Life Sciences at @BYU is training researchers for tomorrow. With over 1,500 clients, @Dell provides the computing power to tackle tomorrow's obstacles, today. Watch now! https://t.co/qgETTH1ofG 
#YourTechYourVoice @dannyyeo62 https://t.co/u1LGAiOMV7",DellClients,positive,0.8119533658027649,optimism,0.9253462553024292
22713,2022-01-26 22:05:11+00:00,1486460234470096896,@Sara_Wyffels @Dell @intel @CusdEquity @ChandlerUnified @LRother_Intel What an awesome shirt! 😎,MattLubisich,positive,0.9732568860054016,joy,0.9913723468780518
22714,2022-01-26 21:42:53+00:00,1486454620109082625,@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell Nice sponsored tweet,OpennMindedx,positive,0.6183253526687622,joy,0.9727284908294678
22715,2022-01-26 21:23:21+00:00,1486449706565869571,"cryptomanran: Yo @HustlepediaYT , if your going to talk Metaverse, you need to talk about @VictoriaVRcom! They recently partnered with @Dell ! https://t.co/31YK5KXnUz",HIAFERC20,positive,0.5215405821800232,joy,0.8038967847824097
22716,2022-01-26 21:21:02+00:00,1486449121435303938,"@DellUK @Dell it looks like recent bios update broke my xps 15 9510. When it's in sleep mode, it restarts automatically. As a result battery drains from 100 to 0 overnight without any usage. Could you please help fix this problem? @Microsoft @Windows",bansalkrishan,negative,0.8607407212257385,sadness,0.8533961772918701
22717,2022-01-26 21:16:13+00:00,1486447912175292418,@Sara_Wyffels @Dell @intel @CusdEquity @ChandlerUnified @LRother_Intel So exciting!!,KristyBraaksma,positive,0.9676335453987122,joy,0.9709925055503845
22718,2022-01-26 21:12:19+00:00,1486446931509399556,"@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell For the first time today, I agree with you on that",CryptoMountain4,positive,0.7136484384536743,joy,0.7282125353813171
22719,2022-01-26 21:11:55+00:00,1486446830074449924,"@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell Ran, you need to get an NFT channel. Everyone is stressing now and my NFT plays became my largest holdings. These people seem to not care what Powell says. I would say for gaming too!  Two examples that have gone ballistic and are just getting started. @angryapearmy @CBCreepz",trippinoncrypto,negative,0.675749659538269,anger,0.9798422455787659
22720,2022-01-26 21:09:54+00:00,1486446320009236482,@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell $PYR is going to $100 in matter of weeks Inshallah.,IAFiNaNc,positive,0.8040031790733337,optimism,0.8080567121505737
22721,2022-01-26 21:07:58+00:00,1486445835990745095,@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell I bought me some lands a while ago! hope it turns out fruitful in March,MarkHuneycutt4,positive,0.9051172733306885,optimism,0.9583078622817993
22722,2022-01-26 21:07:26+00:00,1486445702242873344,@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell pretty shit site again.. why believe they can create such a world if they cant ven create a proper 2022 style website,HuntHer,negative,0.9252371191978455,anger,0.9731051325798035
22723,2022-01-26 21:07:13+00:00,1486445647385571329,@cryptomanran @HustlepediaYT @VictoriaVRcom @Dell Awesome!,Shereen1817,positive,0.944568395614624,joy,0.9815168976783752
22724,2022-01-26 21:06:32+00:00,1486445473141514240,"Yo @HustlepediaYT , if your going to talk Metaverse, you need to talk about @VictoriaVRcom! They recently partnered with @Dell ! https://t.co/yrabcCNlSn",cryptomanran,positive,0.5318611264228821,joy,0.8364291191101074
22725,2022-01-26 20:42:23+00:00,1486439398166220801,"@DaNikePlugs @Dell Ya sthap Lying, ain’t nobody with a mf crypto wallet forgetting or losing it. Try again tho.",Diggit9,negative,0.8684443831443787,anger,0.9808547496795654
22726,2022-01-26 20:28:36+00:00,1486435928973488136,"@Dell I’ve been trying to get my outlet order delivered since Dec., CSR only says they will expedite and it gets pushed again.  Aren’t outlet items ready to ship??",RedFive_71,negative,0.8314810991287231,anger,0.9776171445846558
22727,2022-01-26 20:09:19+00:00,1486431077006782468,@Dell you provided the wrong power lead for my desktop pc and now it does not work and no one in your global empire will help correct your error,scottmcneil3,negative,0.9304338097572327,anger,0.9574866890907288
22728,2022-01-26 20:06:18+00:00,1486430316373893122,@DaNikePlugs @Dell They probably cloned and wiped your system,Stalkingizlegul,negative,0.8361750841140747,disgust,0.9513883590698242
22729,2022-01-26 19:13:21+00:00,1486416990491267072,"Read this guide to learn how @Dell Technologies tools from RP PRO, LLC can help simplify the #DX journey, giving your business the right tools to harness the power of #dataanalytics. https://t.co/yATOmfYjyi https://t.co/RkfUnuAz9E",RPPROSOLUTIONS,positive,0.8319565653800964,optimism,0.9185895919799805
22730,2022-01-26 19:06:03+00:00,1486415152606072839,"Redefining power and performance, the @Dell Latitude 2-in-1 laptop provides next-level AI that adjusts to where and how you work 
➡️ https://t.co/zNLsbsigHe
#InsightIPS #DellTechnologies #DellLatitude https://t.co/ZIQ9Y2K9eM",jasonmccull5,positive,0.8316522240638733,joy,0.8103438019752502
22731,2022-01-26 19:00:02+00:00,1486413637451403275,ICYMI: A modern #infrastructure that supports traditional and modern workloads does exist. Overcome #datacenter challenges and then some! @Dell #datastorage https://t.co/37xLg8aSNl,CDWCorp,positive,0.8457463383674622,optimism,0.9516704082489014
22732,2022-01-26 18:48:50+00:00,1486410818858143750,".@KirklandLakeGld &amp; @Rogers Business working with @cradlepoint, @ericsson, @Dell &amp; @expetowireless are launching a #lowlatency #5G #WirelessPrivateNetwork at #DetourLake #goldmine in #Ontario, the first mine in Canada to be fully connected over a 5G #WPN https://t.co/GAZ6skR4UN https://t.co/jrtIWoRXqc",im_mining,neutral,0.5950161814689636,joy,0.693662166595459
22733,2022-01-26 18:40:56+00:00,1486408831127404544,"@DellServices @Dell one of the worst phone technical support you guys have. Nobody is taking the accountability for a defect in a newly bought laptop.
I guess i might have to take other route around here.
@jagograhakjago",sj_007,negative,0.9501761198043823,anger,0.9622411727905273
22734,2022-01-26 18:28:00+00:00,1486405578289156096,Ok @Dell… if @Apple can make it’s laptop chargers that streamline and easy to carry around to business meetings.  You should at least try. 🤣😂 https://t.co/fO8QmfWC7F,JasonDinant,positive,0.6206557154655457,joy,0.9650654196739197
22735,2022-01-26 18:11:00+00:00,1486401298572455942,"How can we take what works in today’s cities and make them smarter and more convenient? Great @Dell podcast exploring how the past can help better influence urban planning. Listen here: #IamIntel
https://t.co/TsyWoKZ0k3",sameer_iot,positive,0.8935912847518921,optimism,0.9214852452278137
22736,2022-01-26 18:01:35+00:00,1486398929197481988,"LSC students were chosen to participate in Excel with @Dell an early engagement mentorship program where Dell team members are able to guide and instruct students. LSC had 24 students selected, the most of any from Dell’s partnerships. #ProudtoSupportLSC https://t.co/KrbRP88CyB https://t.co/J139ESyyV5",FoundationLSC,positive,0.7780024409294128,joy,0.9906703233718872
22737,2022-01-26 17:56:48+00:00,1486397725314895878,"I’m looking for top Talent! Join my @Compete4ever #Madden22 League, win money and play on TV every Sat &amp; Sun 7am &amp; 11am ET on @BNCNews Streaming @BNCGO https://t.co/HWD1oLWuye @AhmanGreen30 @Boredy_Mcbored @Dell @RapSnacksNow @Zipchair @ZipchairGaming @bigleaguechew #esports #nfl https://t.co/MmUJrvRAKB",mrlarryridley,positive,0.7100028395652771,joy,0.9020655751228333
22738,2022-01-26 17:54:18+00:00,1486397095091318788,@42_paradox Hype it ;) has a working firefly wallet with staking baked in for @shimmernet and @assembly_net tokens. The community building #DEX and #NFT market places. Real world adoption with @dell @EU_EBSI etc. those that moan about coordicide like to FUD. It’s that simple!,wiredutch,positive,0.9189079999923706,anger,0.8664146661758423
22739,2022-01-26 17:36:14+00:00,1486392550634278914,@Dell - wtf? I’ve placed 10 orders for digital gift cards and you’ve cancelled 7 of them!! It is so frustrating trying to buy from you…,TheAvgYtGuy,negative,0.9382628202438354,anger,0.9821422100067139
22740,2022-01-26 17:14:56+00:00,1486387188447477760,"@powerfultime2 @Lenovo @LenovoLegion @Lenovo_in @jagograhakjago @consaff @ConsumerReports @CCI_India @wto @Acer_India @Dell @HP can you tell me the actual concern about the device, may be i can help you !",ParasharIYC,neutral,0.8088027834892273,anticipation,0.6344006657600403
22741,2022-01-26 17:08:52+00:00,1486385665357266945,Has any Dell owner NOT had a problem with @Dell computers?? One issue after another,markketing,negative,0.7153233289718628,disgust,0.917123019695282
22742,2022-01-26 16:57:41+00:00,1486382848441569280,Why do I have to wait half a day after forcefully shutting off a @Dell computer before I can turn it back on? Any way we can shorten this so I can turn it back on when the light turns off?,MadHaTTrr,negative,0.7585415840148926,anger,0.9394524693489075
22743,2022-01-26 16:51:29+00:00,1486381289750282240,"@powerfultime2 @Lenovo @LenovoLegion @Lenovo_in @jagograhakjago @consaff @ConsumerReports @CCI_India @wto @Acer_India @Dell @HP Whats the issue bro, i feel pity for you !",ParasharIYC,negative,0.6415796279907227,sadness,0.9667454957962036
22744,2022-01-26 16:45:56+00:00,1486379891750838284,@kameramannen @Dell Haha!,JonasRignell,positive,0.5345656275749207,joy,0.9701535105705261
22745,2022-01-26 16:42:45+00:00,1486379092739903488,"Seniors, my Advisory class. 🔥
1:1 rollout
@Educator_Frnkln @LRother_Intel @ChandlerUnified 
@intel @Dell https://t.co/OiKZPe3FIR",Sara_Wyffels,positive,0.6017188429832458,anticipation,0.4731965959072113
22746,2022-01-26 16:41:42+00:00,1486378824778539017,"Redefining power and performance, the @Dell Latitude 2-in-1 laptop provides next-level AI that adjusts to where and how you work 
➡️ https://t.co/Bp0z0hso77
#InsightIPS #DellTechnologies #DellLatitude https://t.co/fU1vzli9nT",InsightIPS,positive,0.8338489532470703,joy,0.8063035011291504
22747,2022-01-26 16:15:01+00:00,1486372110423449600,"Empower medical imaging with @Dell #PowerScale through new levels of performance, increasing the security of the data and extending the scalability of enterprise solutions from the edge, to the core, to the cloud. Learn more: https://t.co/kGXAadkorl #TransformHIT https://t.co/JbZu9Mpd9V",DellTechHealth,positive,0.8618979454040527,joy,0.9049872159957886
22748,2022-01-26 15:59:59+00:00,1486368327828131852,"What Does Remarkable Healthcare Look Like? Read more: https://t.co/754F1JlQXB

@Dell @intel #5G #Healthcare",rcrwirelessnews,neutral,0.63625168800354,anticipation,0.7652648687362671
22749,2022-01-26 15:48:22+00:00,1486365405237100545,"ConsumerAffairs: @ASHISHK51810873 @Dell @consumerforum_ Thanks for reaching out! ConsumerAffairs is a US-based private, independent web-based consumer news, reviews and resources center. We are not a government agency and do not directly advocate for or investigate on behalf…",Bobbie_Kenton,positive,0.5400195717811584,anticipation,0.5916750431060791
22750,2022-01-26 15:10:27+00:00,1486355863241691136,Who says I can't play my favourite game @WoTBlitz through @Steam on @Dell laptop running on @Linux  😁 https://t.co/9EVMBLWaGG,GregOlczyk,positive,0.8332226872444153,joy,0.9464325308799744
22751,2022-01-26 15:02:32+00:00,1486353870561456129,"🏆NRB wins the ""Cyber Resiliency Partner"" at the @Dell Technologies ""Partner awards"" 2022!
👉More info on our website: https://t.co/46tkm7l1TP
#delltechnologies #cybersecurity #dellpartnerawards",daringtocommIT,positive,0.8644884824752808,anticipation,0.8164256811141968
22752,2022-01-26 15:01:40+00:00,1486353654391062529,Oliver says that there are no textbooks you can open to figure out how to incorporate ocean bound plastic.  People forming relationships are they key and why @dell has decided to join @nxtwaveplastics and share their technical knowledge with anyone else interested in using OBP.,NetYourProblem,neutral,0.8430033922195435,anticipation,0.8437690138816833
22753,2022-01-26 14:59:03+00:00,1486352992144363523,@Dell not happy with your device and frustrated with customer care response @aajtak,VarshaA16550018,negative,0.9362385272979736,anger,0.9784069657325745
22754,2022-01-26 14:58:20+00:00,1486352815605878789,"TECH COMING TOMORROW
TECH COMING TOMORROW
TECH COMING TOMORROW
TECH COMING TOMORROW

Thanks @Dell ❤️😊
#Zard2022 😎",Dadizard,positive,0.972815990447998,joy,0.9903501272201538
22755,2022-01-26 14:58:08+00:00,1486352765089579008,@DELL thank for the secret updates and bios.. im lovin dell audio now that it works.. tee hee.,bryannitro,positive,0.9864518642425537,joy,0.9918796420097351
22756,2022-01-26 14:56:12+00:00,1486352276457508872,"@ASHISHK51810873 @Dell @consumerforum_ Thanks for reaching out! ConsumerAffairs is a US-based private, independent web-based consumer news, reviews and resources center. We are not a government agency and do not directly advocate for or investigate on behalf of consumers. Have a great day!",ConsumerAffairs,positive,0.8465639352798462,optimism,0.7953372597694397
22757,2022-01-26 14:53:31+00:00,1486351602713833479,"When the screen on your 17-month-old @Dell XPS 13 keeps doing this. Thanks, #Dell. 😒 https://t.co/md4WBpT64Y",parnellwrites,negative,0.914333164691925,anger,0.9199779033660889
22758,2022-01-26 14:48:52+00:00,1486350430749691904,Another suggestion he has is to consider how to harness the incredible energy that will be present in your company once you start down this road and make sure that these people have an actual role to play. @Dell #oceanbound #AMIOceanPlastic,NetYourProblem,positive,0.5813218951225281,optimism,0.9513825178146362
22759,2022-01-26 14:46:55+00:00,1486349939789615107,Oliver from @Dell is explaining how to use OBP in packaging - its not just substituting virgin PET for ocean bound PET - its about rethinking which materials to use and essentially redesigning packaging which can help with cost.  @nxtwaveplastics @lonelywhale #AMIOceanPlastic,NetYourProblem,neutral,0.6999308466911316,optimism,0.8145996332168579
22760,2022-01-26 14:26:07+00:00,1486344706145595393,Hey ⁦@Logitech⁩ and ⁦@DellTech⁩ @Dell this is the most annoying design incompatibility ever!! At least dozens of unwanted clicks per day 😩😩😩 #firstworldproblem https://t.co/R46eyhTzYC,bwerion,negative,0.9494332075119019,anger,0.9705036878585815
22761,2022-01-26 14:12:41+00:00,1486341327289610240,"You know what I am ready for? 1:1 devices in my PUBLIC school, brought to us AND SUPPORTED by @Dell &amp; @intel! Opportunities for ALL of our students &amp; ALL of our teachers to grow. @CusdEquity @ChandlerUnified @LRother_Intel https://t.co/twjWP8tU84",Sara_Wyffels,positive,0.9758491516113281,joy,0.9394662976264954
22762,2022-01-26 13:58:43+00:00,1486337809531252740,I hope your CEO  see these tweets. Your company sells faulty products then blame the customers saying performance issues are normal because of your product. Why did you sell this product at the first place then. I believe all your customer reviews fake! @Dell @DellCares,goezdeaygun,negative,0.9408711791038513,anger,0.9822383522987366
22763,2022-01-26 13:54:37+00:00,1486336780450377733,@DellCares I am going through  the worst consumer experience. Your products are faulty and you put me through a lot of hassle since last year. I will never buy from @Dell  ever!!!,goezdeaygun,negative,0.9592781066894531,anger,0.9806420207023621
22764,2022-01-26 13:52:07+00:00,1486336150990200839,The worst consumer experience and the worst buying decision ever. Shame on you @dell @delltechnologies,goezdeaygun,negative,0.9490624070167542,anger,0.9792863726615906
22765,2022-01-26 13:51:37+00:00,1486336023441330182,Never and ever buy any product from @Dell - they sell faulty products to their clients and don’t give any proper after our share support. Their customer service and technical support team lies big time and just cause constant inconvenience!,goezdeaygun,negative,0.9417826533317566,anger,0.9845086336135864
22766,2022-01-26 13:07:46+00:00,1486324989360066562,"Mobile 📱 working today 💪 💻 @_CaffeNero_ using @Dell XPS connected via @EE &amp; @O2 paired through @speedify ~ all packed into @GandysLondon bag 🎒 for portability.
#increasedproductivity #WorkLifeBalance #tech #networking #todaysview https://t.co/TpGF1vfpUf",ianrmayer,positive,0.8873427510261536,joy,0.8858552575111389
22767,2022-01-26 13:01:05+00:00,1486323307611758593,@dell will I get solution? I'm tried of making multiple calls to ur customer care https://t.co/GWnerJYkDM,PARR319,negative,0.828697144985199,anger,0.966816782951355
22768,2022-01-26 12:58:44+00:00,1486322716311318528,@RelianceDigital sold a @Dell belowpar laptop where @Dell was not even concered to solve the issues with laptop &amp; reliance doesn't even care after sales there call executives are rude and dishonest.Check before buying @dell products with them,PARR319,negative,0.9159628748893738,anger,0.9852840900421143
22769,2022-01-26 12:55:03+00:00,1486321787122110465,"A bus station is where a bus stops.
A train station is where a train stops.

At work, I have a @Dell workstation....",kameramannen,neutral,0.8549069166183472,joy,0.41801321506500244
22770,2022-01-26 12:06:46+00:00,1486309639352635393,"Brand new laptop juz zoom it it's open &amp; dealer is not accepting , he says it's nothing it will do @Dell @DellOutlet @DellCares really pathetic service https://t.co/OqJ4ewKyKH",jitumodi83,negative,0.9006191492080688,anger,0.9798693656921387
22771,2022-01-26 11:48:26+00:00,1486305025638866945,@Dell @DellCaresPRO @DellCares dell cares if they do then you should replace the faulty laptop sold at croma juhu which went off within a year of purchase are you listening have u decided to give it a deaf ear or it really doesn't matter you can afford to fool gullible customers,Sonia300469,negative,0.8623051643371582,anger,0.978111743927002
22772,2022-01-26 09:35:15+00:00,1486271507839942656,How did @Dell shift from customer to workforce experience design? Hear firsthand from their global sales leader on Deloitte’s #CapitalH #podcast. https://t.co/EVqCaOUjrg,srirampusarla,neutral,0.753178060054779,anticipation,0.7892211675643921
22773,2022-01-26 09:00:30+00:00,1486262762397478913,"RT @ZededaEdge: @Izaya718 @eve_edge We’re currently working with #IOTA and @Dell on integrating it into the framework, actually have a live PoC related to climate tracking we're collaborating on. DM @defshepherd if you're interested in hearing more about it!",iotatokennews,neutral,0.5538787841796875,joy,0.8022339940071106
22774,2022-01-26 07:33:33+00:00,1486240878541033476,There was a problem in the @Dell laptop the day I bought it. I have been calling the customer service for past one month facing delays. I can't waste my time cooperating with your unprofessionalism and lacking customer service @DellCares @Dell_IN,Kartik_agg234,negative,0.9065077900886536,anger,0.9807990789413452
22775,2022-01-26 07:19:53+00:00,1486237440306483204,@IMSahilBhalla @Dell No - tried to use access the key with the registered account - didn't work. Thanks so much for the document - fingers crossed!,Shoe_tea,neutral,0.5522148013114929,anger,0.7219667434692383
22776,2022-01-26 07:19:14+00:00,1486237276673769473,@Dell fix your garbage G3 hinge,Im3rsat,negative,0.9224303960800171,anger,0.9685483574867249
22777,2022-01-26 07:00:14+00:00,1486232497088344064,"Read more about why improved security for #laptops is critical in today’s hybrid world.

https://t.co/nAYxEcH5WP

#delllatitude #delltechnologies

@Dell",Pinnacle_ICT,positive,0.5968000292778015,anticipation,0.7239482402801514
22778,2022-01-26 06:56:58+00:00,1486231672488136708,"It's an exciting time to say #Iwork4Dell! ICYMI @Dell launched 7 new Apex, AWS, Storage and Cloud offers. Read more about it from @CRN https://t.co/Or475y4uOm",porushh,positive,0.9813963770866394,joy,0.9760335087776184
22779,2022-01-26 06:46:42+00:00,1486229089157451776,"@Shoe_tea @Dell https://t.co/mlT7nHZOiB

Here's a long-ish document that might be able to help you.",IMSahilBhalla,neutral,0.640066921710968,optimism,0.8022029995918274
22780,2022-01-26 06:46:18+00:00,1486228989173665795,"@Shoe_tea @Dell I guess, since you didn't enable it yourself, you haven't saved the key anywhere?

By any chance, is it in your linked Microsoft account?",IMSahilBhalla,neutral,0.5148360729217529,disgust,0.7541736364364624
22781,2022-01-26 06:35:33+00:00,1486226283294228480,"Has anyone successfully managed BitLocker recovery (enabled out of the blue) on their Dell Business laptop? Any words of advice? Dell Customer care is unavailable it seems :( 
#techtwitter

@Dell",Shoe_tea,negative,0.7403039932250977,sadness,0.978169322013855
22782,2022-01-26 06:30:01+00:00,1486224892869574658,How did @Dell shift from customer to workforce experience design? Hear firsthand from their global sales leader on Deloitte’s #CapitalH #podcast. https://t.co/QvEOEu0oXM,ojasvee_b,neutral,0.7387327551841736,anticipation,0.7857534289360046
22783,2022-01-26 03:44:07+00:00,1486183140435628037,@Dell Send me one of these then !,Michael37668998,positive,0.667224645614624,anticipation,0.5416706204414368
22784,2022-01-26 03:37:14+00:00,1486181409509490688,"@Dell i have attached some pics of the screen, watch it. and Plz refund my money asap otherwise I have to take legal action against you.",ASHISHK51810873,negative,0.6429398655891418,anger,0.9733160138130188
22785,2022-01-26 03:30:49+00:00,1486179792495992838,"@elonmusk @Apple @Dell 
My son has the future in the bag",haroldMu17,positive,0.9075338840484619,joy,0.9135531783103943
22786,2022-01-26 03:18:07+00:00,1486176599066259465,".@Dell has had a month to ship me a backpack I ordered. Folks, never buy anything from them. @amazon is your best bet...",realcoopwiiu,negative,0.8301655054092407,anger,0.9308686256408691
22787,2022-01-26 02:55:57+00:00,1486171019706793990,"2) Sometimes the laptop stuck in between and says not responding.
3) Sometimes the fan makes an irritating sound
So I request @Dell @Dell_IN @DellCares @DellTechIndia to do something for it",Ritesh75653116,negative,0.7504472732543945,anger,0.9560708999633789
22788,2022-01-26 02:43:59+00:00,1486168009186021379,@DellCares @Dell please ship me the laptop its already been 80 days since i shipped it to you with Express shipment. Repair process is slow.,Dilmanpreet,negative,0.8953098058700562,anger,0.9678319692611694
22789,2022-01-25 23:12:44+00:00,1486114843622920194,"@DellServices @Dell @DellCares I am already in constant chat with them, regularly calling support team but every effort is getting vein and is taking lot of time as if they are making me realize that I have done a mistake in buying Dell",NishantTicku,negative,0.6637982130050659,disgust,0.9270178079605103
22790,2022-01-25 22:22:47+00:00,1486102276808888320,"The @Dell HPC Ready Solution for AI and Data Analytics from RP PRO, LLC can provide the throughput and capacity needed for advanced computing &amp; other workloads. Get this brief to see how. https://t.co/WsIhQvSm9d https://t.co/sB6TaCQofY",RPPROSOLUTIONS,positive,0.6501291990280151,anticipation,0.7795016765594482
22791,2022-01-25 22:20:16+00:00,1486101641891926017,"I bought a @Dell #XPS 13 (9310) with OLED display, lotsa RAM and a big SSD. It's nice and all, but I still reach mostly for my 14"" #M1Max #MacBookPro. The difference: #Windows11 just ain't smooth. It sputters and stalls when it's doing nothing at all.",yobyot,neutral,0.4242406189441681,disgust,0.6396772861480713
22792,2022-01-25 22:15:45+00:00,1486100506795810819,"@infomichaelniyi A new @Dell laptop with high processing power and internet setup. Basically, creating a workspace.",_JDBobby,positive,0.6181069612503052,joy,0.8674224019050598
22793,2022-01-25 22:07:57+00:00,1486098540434792449,@intelcanada @Dell and @Microsoft of course👍,jkline120,positive,0.9014533758163452,joy,0.8430588841438293
22794,2022-01-25 22:07:31+00:00,1486098432850857984,"@LinusTech @linusgsebastian @AMD @Lenovo @ServeTheHome @Dell @HP @Apple @fighttorepair @ipadrehab @LenovoThinkPad @FrameworkPuter Same goes with #Smartphones:
Refuse to buy unrepairable #iPhones and get something like a @Fairphone instead.

[also not sponsored as of the date of posting, but open for it, too... ^]",k3vk4,neutral,0.7321941256523132,disgust,0.44073352217674255
22795,2022-01-25 22:06:52+00:00,1486098269524615176,"@LinusTech @linusgsebastian @AMD @Lenovo @ServeTheHome @Dell @HP @Apple @fighttorepair @ipadrehab Because if we complain about #Lenovo making @LenovoThinkPad worse every generation but continue to buy their crap instead of i.e. @FrameworkPuter, we're not better!

[not sponsored btw!]",k3vk4,negative,0.7012613415718079,anger,0.978609561920166
22796,2022-01-25 22:04:56+00:00,1486097783358640145,"@LinusTech @linusgsebastian @AMD @Lenovo @ServeTheHome @Dell @HP @Apple @fighttorepair @ipadrehab And we must choose to punish them the only legal and effective way we can:

REFUSING TO BUY THOSE PRODUCTS!",k3vk4,negative,0.48718026280403137,anger,0.9779934883117676
22797,2022-01-25 22:03:18+00:00,1486097373604593669,"@LinusTech @linusgsebastian @AMD @Lenovo @ServeTheHome @Dell @HP I mean we can all talk smack day and night about @Apple being shite and how @fighttorepair and @ipadrehab really showcase it.

But we must also callout other manufacturers copying the same bs. and going down the same route.
https://t.co/9ajoxysK5M",k3vk4,negative,0.654674232006073,anger,0.9815528988838196
22798,2022-01-25 21:57:37+00:00,1486095942038212609,"@LinusTech @linusgsebastian @AMD @Lenovo @ServeTheHome @Dell @HP But sadly these ain't the only #AntiRepair/#AntiRefurbish/#AntiReuse/#AntiUpgrade middle-fingers I've encountered.

For example, #hp uses #FUD and bricks unattended boot if you use non-HP-branded #RAM modules on their #ProBook lineup.

https://t.co/cLwhmLj9dj",k3vk4,negative,0.7914222478866577,sadness,0.9442088007926941
22799,2022-01-25 21:55:22+00:00,1486095375958171659,"@LinusTech @linusgsebastian @AMD @Lenovo @ServeTheHome @Dell @HP TBH, I don't buy that ""#Security"" bs for that [same with #TPM 2.0] when it's forced onto customers per default and irreversible per design.

My guess is that this is solely done out of spite by said #OEM|s &amp; #AMD to discourage #reuse and #refurbish|ment of their parts.",k3vk4,negative,0.6571213006973267,anger,0.960972785949707
22800,2022-01-25 21:53:43+00:00,1486094960445333505,"@LinusTech @linusgsebastian @AMD @Lenovo In fact it let my blood boil over a year ago when @ServeTheHome broke the news that this shit is a default anti-feature for new #EPYC CPUs and that other manufacturers like @Dell and @hp will also do #VendorLocking just out of pure spite. 
https://t.co/OYE3zFN7g0",k3vk4,negative,0.8675406575202942,anger,0.9835135340690613
